Merkez,Ünvanı,Adı,Soyadı,Anabilim Dalı,Bilim Dalı,YÖK ID,ResearcherID (Esas),ResearcherID (ikinci),ORCID (Esas),ORCID (ikinci),Scopus AuthorID,ScopusId (ikinci),ScopusId (üçüncü),ScopusId (dördüncü),ScopusId (beşinci),Pure adı
Ankara,Prof. Dr.,Nizamettin,DALKILIÇ,Biyofizik,,,,,0000-0002-2306-4467,,6603557343,,,,,
Ankara,Prof. Dr.,Erhan,KIZILTAN,Biyofizik,,EC1988EC922F93A3,,,0000-0001-6029-3835,,55768168300,,,,,erhan-kızıltan
Ankara,Prof. Dr.,Ersin,ÖĞÜŞ,Biyoistatistik,,8BB2800F5E6D46C0,,,0000-0002-3912-9384,,6506378048,,,,,ersin-ogus
Ankara,Prof. Dr.,Meriç,YAVUZ ÇOLAK,Biyoistatistik,,E0EB9C2DAC208DFC,,,0000-0002-0294-6874,,6602622195,57205468816,,,,
Ankara,Uzm.,Eylem,GÜL,Biyoistatistik,,,,,,,,,,,,
Ankara,Uzm.,Tuğçe,ŞENÇELİKEL,Biyoistatistik,,,,,0000-0003-0364-0401,,56613410000,,,,,
Ankara,Arş. Gör.,Uğur,TOPRAK,Biyoistatistik,,4C7BCD4347A8E3C3,,,,,57208409497,,,,,
Adana,Prof. Dr.,İlknur,KOZANOĞLU,Fizyoloji,,7471A3BCC12C94E9,,,0000-0002-5268-1210,,14052162600,,,,,ilknur-kozanoglu
Ankara,Prof. Dr.,Nimet Ünay,GÜNDOĞAN,Fizyoloji,,C929AF239A39E8ED,,,,,6701676897,,,,,nimet-unay-gundogan
Ankara,Prof. Dr.,Nazan,DOLU,Fizyoloji,,7A15D2E5C14ADE54,,,0000-0002-3104-7587,,6602544074,,,,,nazan-dolu
Ankara,Öğr. Gör. Dr.,Gülbahar,BÖYÜK,Fizyoloji,,,,,0000-0002-3453-2967,,55524088500,,,,,
Ankara,Uzm. Dr. (Prof. Dr.),Ahmet,ERGÜN,Fizyoloji,,,,,,,56089825400,,,,,
Ankara,Uzm. Dr. (Doç.),Sibel,BAYRAK,Fizyoloji,,,,,,,24821483200,,,,,
Ankara,Uzm. Dr.,Nazli,KARİMİSAKHVİDİ,Fizyoloji,,,,,,,,,,,,
Ankara,Uzm.,Rukiye,ÖLÇÜOĞLU,Fizyoloji,,,,,,,,,,,,
Ankara,Prof. Dr.,Attila,DAĞDEVİREN,Histoloji ve Embriyoloji,,6534C7FD2E76240C,P-2877-2014,,0000-0001-8990-8282,,6603886858,,,,,attila-dagdevıren
Ankara,Öğr. Gör. Dr.,Fatma,HELVACIOĞLU,Histoloji ve Embriyoloji,,8EACD63D345B0F75,,,0000-0002-6026-0045,,24471309500,,,,,fatma-helvacıoglu
Ankara,Öğr. Gör. Dr.,Pınar,AYRAN FİDAN,Histoloji ve Embriyoloji,,4FA7BF6BB7250887,,,0000-0003-3047-0305,,57200368091,57203720005,,,,
Ankara,Öğr. Gör. Dr.,Ayşegül,SÜZER,Histoloji ve Embriyoloji,,CBFAE87083381D6C,,,0000-0002-0899-6258,,57195941973,,,,,
İstanbul,Prof. Dr.,Ali,İNAL,İmmünoloji,,DD35A311DC08E250,,,,,35757662200,57213612996,,,,
Adana,Prof. Dr.,Bilkay,BAŞTÜRK,İmmünoloji,,821656CDA933311C,,,0000-0002-8784-1974,,55910304400,8562898100,,,,
Ankara,Prof. Dr.,Derya,AKAYDIN ALDEMİR,Tıbbi Biyokimya,,CDA7A12E17807D4E,,,,,6506337208,,,,,derya-akaydın-aldemir
Ankara,Prof. Dr.,Saffet Simin,ROTA,Tıbbi Biyokimya,,B041D756FAE95179,,,,,56229310400,7003423002,,,,
Ankara,Prof. Dr.,Emine Suna,TÜRKOĞLU,Tıbbi Biyokimya,,BA1876FFC8DC905C,,,,,6701319933,,,,,
Ankara,Doç. Dr.,Nilüfer,BAYRAKTAR,Tıbbi Biyokimya,,6065134DDCDC44F7,Y-8758-2018,,0000-0002-7886-3688,,24491696500,,,,,nilufer-bayraktar
Konya,Doç. Dr.,Sevsen,KULAKSIZOĞLU,Tıbbi Biyokimya,,032B7453D7A0E8F7,,,0000-0002-7613-2240,,16042564200,,,,,sevsen-kulaksızoglu
Alanya,Dr. Öğr. Üyesi Dr.,Serap,ARIKAN,Tıbbi Biyokimya,,30CD715F6D632EF1,,,0000-0001-5752-3812,,23088416100,,,,,serap-arıkan
Ankara,Dr. Öğr. Üyesi,Huriye Eda,ÖZTURAN ÖZER,Tıbbi Biyokimya,,CC9E759A4B4802B4,,,0000-0001-6543-4043,,55533470600,,,,,
Ankara,Öğr. Gör. Dr.,Deniz İlhan,TOPCU,Tıbbi Biyokimya,,4DEDFFF8F376CB2E,E-3717-2019,,0000-0002-1219-6368,,23670705000,57193819405,,,,
Adana,Öğr. Gör. Dr.,Kerem,METİN,Tıbbi Biyokimya,,4E9050B77C75CC18,,,,,14039597600,57203937733,,,,
İstanbul,Uzm. Dr. (Prof. Dr.),Zeliha Emel,ZENGİN,Tıbbi Biyokimya,,,,,,,24067992500,,,,,
İzmir,Uzm. Dr. (Prof. Dr.),Necla,NİŞLİ,Tıbbi Biyokimya,,,,,,,,,,,,
Adana,Uzm. Dr.,Birsel,ÜNAL,Tıbbi Biyokimya,,,,,,,36141373400,,,,,
Alanya,Uzm. Dr.,Nalan,AKALIN,Tıbbi Biyokimya,,,,,,,23088021400,57197722023,,,,
Ankara,Prof. Dr.,Erkan,YURTCU,Tıbbi Biyoloji,,14B4466468736F82,,,0000-0003-4930-8164,,9846265100,,,,,erkan-yurtcu
Ankara,Prof. Dr.,Fatma Belgin,ATAÇ,Tıbbi Biyoloji,,9FA956C60A9FD5FC,,,,,35591681600,,,,,fatma-belgin-atac
Ankara,Doç. Dr.,Hasibe,VERDİ,Tıbbi Biyoloji,,1F8586A0F0187FAC,,,0000-0003-0591-009X,,6603167879,,,,,hasibe-verdi
Ankara,Uzm. Dr.,Yaprak,YALÇIN,Tıbbi Biyoloji,,,,,,,56567857400,56181892500,,,,
Ankara,Uzm.,Hatice Pınar,BAYSAN ÇEBİ,Tıbbi Biyoloji,,,,,0000-0002-9141-9987,,,,,,,
Adana,Prof. Dr.,Hikmet Eda,ALIŞKAN,Tıbbi Mikrobiyoloji,,1B51B8C3BC740EA9,,,0000-0001-9060-3195,,22940385300,,,,,hikmet-alıskan
Ankara,Prof. Dr.,Ahmet Celal,BAŞUSTAOĞLU,Tıbbi Mikrobiyoloji,,87C4A1ED056B1BAE,,,0000-0002-2571-0637,,6602585485,,,,,ahmet-celal-basustuoglu
Ankara,Dr. Öğr. Üyesi Dr.,Aylin,ALTAY KOÇAK,Tıbbi Mikrobiyoloji,,A1CD86AED887268B,,,0000-0002-0451-0142,,55606821800,57194690979,,,,
Ankara,Dr. Öğr. Üyesi Dr.,Hasan Cenk,MİRZA,Tıbbi Mikrobiyoloji,,103CF46B91CA9E31,,,0000-0002-8853-3893,,55898721300,,,,,
Ankara,Öğr. Gör. Dr.,Aylin,ÜSKÜDAR GÜÇLÜ,Tıbbi Mikrobiyoloji,,3BE6E8AEE26AC2F3,,,0000-0002-1872-028X,,9241612500,,,,,
Ankara,Uzm. Dr. (Prof. Dr.),Saliha Seyyal,ROTA,Tıbbi Mikrobiyoloji,,,,,0000-0002-2777-7528,,7003422993,,,,,
Adana,Uzm. Dr.,Hatice Hale,GÜMÜŞ,Tıbbi Mikrobiyoloji,,,,,0000-0001-9071-9606,,,,,,,
Ankara,Arş. Gör.,Gizem,İNCE,Tıbbi Mikrobiyoloji,,,,,,,,,,,,
Ankara,Prof. Dr.,Hayati,BİLGİÇ,Tıp Eğitimi,,43F2F3A25ADCA75D,,,0000-0001-5208-3053,,6603487035,57198309981,,,,
Ankara,Doç. Dr.,Selma,ÇETİNKAYA,Tıp Eğitimi,,557D4CBA0BED160C,A-7532-2018,,0000-0003-4231-3980,,15070066300,,,,,
Ankara,Öğr. Gör. Dr.,Fazıl Serdar,GÜREL,Tıp Eğitimi,,AEF0E7F51B53673A,E-2514-2019,,0000-0002-6657-6147,,25630484500,,,,,
Ankara,Dr. Öğr. Üyesi,Rifat Vedat,YILDIRIM,Tıp Tarihi ve Etik,,FDA5AE1A68FF8AA2,,,0000-0001-8982-7239,,55768456900,57211940451,57196710934,,,rifat-vedat-yildirim
Ankara,Öğr. Gör. Dr.,Seyhan,DEMİR KARABULUT,Tıp Tarihi ve Etik,,2A1484512592BE40,,,0000-0001-5473-573X,,,,,,,
Ankara,Uzm. Dr.,Belkıs,BİRDEN,Tıp Tarihi ve Etik,,,,,,,,,,,,
